FIPS,Area Name,Qualifying Name,State Postal Abbreviation,Summary Level,Geographic Component,File identification,Logical Record Number,US,Census Region,Census Division,State (Census Code),State (FIPS Code),County of current residence,County Subdivision (FIPS),Place (FIPS Code),Place (State FIPS + Place FIPS),Census Tract,Block Group,Consolidated City,American Indian Area/Alaska Native Area/Hawaiian Home Land (Census),American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS),American Indian Trust Land/Hawaiian Home Land Indicator,American Indian Tribal Subdivision (Census),American Indian Tribal Subdivision (FIPS),Alaska Native Regional Corporation (FIPS),Metropolitan and Micropolitan Statistical Area,Combined Statistical Area,Metropolitan Division,Metropolitan Area Central City,Metropolitan/Micropolitan Indicator Flag,New England City and Town Area,New England City and Town Area,New England City and Town Area Division,Urban Area,Urban Area Central Place,Current Congressional District ***,State Legislative District Upper,State Legislative District Lower,Voting District,ZIP Code Tabulation Area (3-digit),5-digit ZIP Code Tabulation Area,Subminor Civil Division (FIPS),State-School District (Elementary),State-School District (Secondary),State-School District (Unified),Urban/Rural,Principal City Indicator,Traffic Analysis Zone,Urban Growth Area,Public Use Microdata Area - 5% File,Public Use Microdata Area - 1% File,Geographic Identifier,Tribal Tract,Tribal Block Group,Area (Land),Area (Water),Workers 16 Years and Over:,"Workers 16 Years and Over: Car, Truck, or Van",Workers 16 Years and Over: Drove Alone,Workers 16 Years and Over: Carpooled,Workers 16 Years and Over: Public Transportation (Includes Taxicab),Workers 16 Years and Over: Motorcycle,Workers 16 Years and Over: Bicycle,Workers 16 Years and Over: Walked,Workers 16 Years and Over: Other Means,Workers 16 Years and Over: Worked At Home,"% Workers 16 Years and Over: Car, Truck, or Van",% Workers 16 Years and Over: Drove Alone,% Workers 16 Years and Over: Carpooled,% Workers 16 Years and Over: Public Transportation (Includes Taxicab),% Workers 16 Years and Over: Motorcycle,% Workers 16 Years and Over: Bicycle,% Workers 16 Years and Over: Walked,% Workers 16 Years and Over: Other Means,% Workers 16 Years and Over: Worked At Home
Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008,PCT_SE_A09005_002,PCT_SE_A09005_009,PCT_SE_A09005_010,PCT_SE_A09005_003,PCT_SE_A09005_004,PCT_SE_A09005_005,PCT_SE_A09005_006,PCT_SE_A09005_007,PCT_SE_A09005_008
1.3089E+11,Block Group 2,"Block Group 2, Census Tract 234.16, DeKalb County, Georgia",ga,150,0,ACSSF,6192,,,,,13,89,,,,23416,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890234162,,,2718785,5357,969,969,853,116,0,0,0,0,0,0,100,88.03,11.97,0,0,0,0,0,0
1.3089E+11,Block Group 3,"Block Group 3, Census Tract 234.16, DeKalb County, Georgia",ga,150,0,ACSSF,6193,,,,,13,89,,,,23416,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890234163,,,3084890,12675,600,565,565,0,14,0,0,0,0,21,94.17,94.17,0,2.33,0,0,0,0,3.5
1.3089E+11,Block Group 4,"Block Group 4, Census Tract 234.16, DeKalb County, Georgia",ga,150,0,ACSSF,6194,,,,,13,89,,,,23416,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890234164,,,1692296,3664,613,597,438,159,0,0,0,0,0,16,97.39,71.45,25.94,0,0,0,0,0,2.61
1.3089E+11,Block Group 2,"Block Group 2, Census Tract 234.18, DeKalb County, Georgia",ga,150,0,ACSSF,6196,,,,,13,89,,,,23418,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890234182,,,9774724,267651,1761,1642,1196,446,115,0,2,2,0,0,93.24,67.92,25.33,6.53,0,0.11,0.11,0,0
1.3089E+11,Block Group 4,"Block Group 4, Census Tract 234.18, DeKalb County, Georgia",ga,150,0,ACSSF,6198,,,,,13,89,,,,23418,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890234184,,,11864122,49096,918,918,894,24,0,0,0,0,0,0,100,97.39,2.61,0,0,0,0,0,0
1.3089E+11,Block Group 1,"Block Group 1, Census Tract 234.19, DeKalb County, Georgia",ga,150,0,ACSSF,6199,,,,,13,89,,,,23419,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890234191,,,10095933,211062,2980,2713,2488,225,81,0,0,19,0,167,91.04,83.49,7.55,2.72,0,0,0.64,0,5.6
1.3089E+11,Block Group 2,"Block Group 2, Census Tract 234.19, DeKalb County, Georgia",ga,150,0,ACSSF,6200,,,,,13,89,,,,23419,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890234192,,,1932105,24142,1087,859,679,180,0,0,0,0,17,211,79.02,62.47,16.56,0,0,0,0,1.56,19.41
1.3089E+11,Block Group 3,"Block Group 3, Census Tract 234.19, DeKalb County, Georgia",ga,150,0,ACSSF,6201,,,,,13,89,,,,23419,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890234193,,,1191777,5888,1533,1416,1154,262,19,0,0,0,0,98,92.37,75.28,17.09,1.24,0,0,0,0,6.39
1.3089E+11,Block Group 1,"Block Group 1, Census Tract 234.21, DeKalb County, Georgia",ga,150,0,ACSSF,6202,,,,,13,89,,,,23421,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890234211,,,2763278,52044,1315,1171,907,264,144,0,0,0,0,0,89.05,68.97,20.08,10.95,0,0,0,0,0
1.3089E+11,Block Group 2,"Block Group 2, Census Tract 234.21, DeKalb County, Georgia",ga,150,0,ACSSF,6203,,,,,13,89,,,,23421,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890234212,,,1152772,24842,790,672,527,145,0,0,0,0,0,118,85.06,66.71,18.35,0,0,0,0,0,14.94
1.3089E+11,Block Group 3,"Block Group 3, Census Tract 234.21, DeKalb County, Georgia",ga,150,0,ACSSF,6204,,,,,13,89,,,,23421,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890234213,,,2208776,59990,1992,1652,1589,63,6,0,0,1,18,315,82.93,79.77,3.16,0.3,0,0,0.05,0.9,15.81
1.3089E+11,Block Group 1,"Block Group 1, Census Tract 234.22, DeKalb County, Georgia",ga,150,0,ACSSF,6205,,,,,13,89,,,,23422,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890234221,,,5520455,84693,981,782,716,66,76,11,0,0,49,63,79.71,72.99,6.73,7.75,1.12,0,0,4.99,6.42
1.3089E+11,Block Group 2,"Block Group 2, Census Tract 234.22, DeKalb County, Georgia",ga,150,0,ACSSF,6206,,,,,13,89,,,,23422,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890234222,,,3506392,11849,1826,1610,1451,159,181,0,0,0,13,22,88.17,79.46,8.71,9.91,0,0,0,0.71,1.2
1.3089E+11,Block Group 1,"Block Group 1, Census Tract 234.23, DeKalb County, Georgia",ga,150,0,ACSSF,6207,,,,,13,89,,,,23423,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890234231,,,5095220,22496,1331,1267,1010,257,42,0,0,0,0,22,95.19,75.88,19.31,3.16,0,0,0,0,1.65
1.3089E+11,Block Group 2,"Block Group 2, Census Tract 234.23, DeKalb County, Georgia",ga,150,0,ACSSF,6208,,,,,13,89,,,,23423,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890234232,,,4859096,97851,1282,1156,1002,154,83,0,0,0,0,43,90.17,78.16,12.01,6.47,0,0,0,0,3.35
1.3089E+11,Block Group 3,"Block Group 3, Census Tract 234.23, DeKalb County, Georgia",ga,150,0,ACSSF,6209,,,,,13,89,,,,23423,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890234233,,,13005661,138485,1266,1023,975,48,134,0,0,0,0,109,80.81,77.01,3.79,10.58,0,0,0,0,8.61
1.3089E+11,Block Group 1,"Block Group 1, Census Tract 234.24, DeKalb County, Georgia",ga,150,0,ACSSF,6210,,,,,13,89,,,,23424,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890234241,,,4102768,66450,1778,1576,1375,201,18,0,0,17,0,167,88.64,77.33,11.3,1.01,0,0,0.96,0,9.39
1.3089E+11,Block Group 2,"Block Group 2, Census Tract 234.24, DeKalb County, Georgia",ga,150,0,ACSSF,6211,,,,,13,89,,,,23424,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890234242,,,2906406,0,648,578,480,98,70,0,0,0,0,0,89.2,74.07,15.12,10.8,0,0,0,0,0
1.3089E+11,Block Group 1,"Block Group 1, Census Tract 234.25, DeKalb County, Georgia",ga,150,0,ACSSF,6212,,,,,13,89,,,,23425,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890234251,,,2556481,45745,976,749,691,58,0,0,0,26,201,0,76.74,70.8,5.94,0,0,0,2.66,20.59,0
1.3089E+11,Block Group 2,"Block Group 2, Census Tract 234.25, DeKalb County, Georgia",ga,150,0,ACSSF,6213,,,,,13,89,,,,23425,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890234252,,,2445350,93981,1846,1764,1589,175,14,0,0,0,0,68,95.56,86.08,9.48,0.76,0,0,0,0,3.68
1.3089E+11,Block Group 1,"Block Group 1, Census Tract 234.26, DeKalb County, Georgia",ga,150,0,ACSSF,6214,,,,,13,89,,,,23426,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890234261,,,3610054,45381,1646,1394,1256,138,6,0,0,0,0,246,84.69,76.31,8.38,0.36,0,0,0,0,14.95
1.3089E+11,Block Group 2,"Block Group 2, Census Tract 234.26, DeKalb County, Georgia",ga,150,0,ACSSF,6215,,,,,13,89,,,,23426,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890234262,,,1733760,58550,672,629,559,70,11,0,0,0,17,15,93.6,83.18,10.42,1.64,0,0,0,2.53,2.23
1.3089E+11,Block Group 1,"Block Group 1, Census Tract 234.27, DeKalb County, Georgia",ga,150,0,ACSSF,6216,,,,,13,89,,,,23427,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890234271,,,2815150,7682,1074,1007,854,153,28,0,0,0,0,39,93.76,79.52,14.25,2.61,0,0,0,0,3.63
1.3089E+11,Block Group 2,"Block Group 2, Census Tract 234.27, DeKalb County, Georgia",ga,150,0,ACSSF,6217,,,,,13,89,,,,23427,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890234272,,,1740909,11795,311,282,237,45,0,0,0,0,0,29,90.68,76.21,14.47,0,0,0,0,0,9.32
1.3089E+11,Block Group 1,"Block Group 1, Census Tract 234.28, DeKalb County, Georgia",ga,150,0,ACSSF,6218,,,,,13,89,,,,23428,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890234281,,,304842,0,401,305,169,136,60,0,0,0,0,36,76.06,42.14,33.92,14.96,0,0,0,0,8.98
1.3089E+11,Block Group 2,"Block Group 2, Census Tract 234.28, DeKalb County, Georgia",ga,150,0,ACSSF,6219,,,,,13,89,,,,23428,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890234282,,,3886445,193486,1330,1206,1068,138,110,0,0,0,0,14,90.68,80.3,10.38,8.27,0,0,0,0,1.05
1.3089E+11,Block Group 3,"Block Group 3, Census Tract 234.28, DeKalb County, Georgia",ga,150,0,ACSSF,6220,,,,,13,89,,,,23428,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890234283,,,1883001,24495,1996,1630,1461,169,166,0,0,30,0,170,81.66,73.2,8.47,8.32,0,0,1.5,0,8.52
1.3089E+11,Block Group 4,"Block Group 4, Census Tract 234.28, DeKalb County, Georgia",ga,150,0,ACSSF,6221,,,,,13,89,,,,23428,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890234284,,,1523431,7900,685,585,513,72,56,0,0,0,0,44,85.4,74.89,10.51,8.18,0,0,0,0,6.42
1.3089E+11,Block Group 1,"Block Group 1, Census Tract 235.01, DeKalb County, Georgia",ga,150,0,ACSSF,6222,,,,,13,89,,,,23501,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890235011,,,1069851,0,547,439,337,102,71,0,0,0,37,0,80.26,61.61,18.65,12.98,0,0,0,6.76,0
1.3089E+11,Block Group 2,"Block Group 2, Census Tract 235.01, DeKalb County, Georgia",ga,150,0,ACSSF,6223,,,,,13,89,,,,23501,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890235012,,,1228442,0,821,635,402,233,98,0,0,24,0,64,77.34,48.96,28.38,11.94,0,0,2.92,0,7.8
1.3089E+11,Block Group 1,"Block Group 1, Census Tract 235.04, DeKalb County, Georgia",ga,150,0,ACSSF,6224,,,,,13,89,,,,23504,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890235041,,,755280,0,373,343,313,30,30,0,0,0,0,0,91.96,83.91,8.04,8.04,0,0,0,0,0
1.3089E+11,Block Group 2,"Block Group 2, Census Tract 235.04, DeKalb County, Georgia",ga,150,0,ACSSF,6225,,,,,13,89,,,,23504,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890235042,,,792919,0,390,250,212,38,103,0,0,0,0,37,64.1,54.36,9.74,26.41,0,0,0,0,9.49
1.3089E+11,Block Group 3,"Block Group 3, Census Tract 235.04, DeKalb County, Georgia",ga,150,0,ACSSF,6226,,,,,13,89,,,,23504,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890235043,,,642355,4935,479,346,306,40,91,0,0,0,0,42,72.23,63.88,8.35,19,0,0,0,0,8.77
1.3089E+11,Block Group 1,"Block Group 1, Census Tract 235.05, DeKalb County, Georgia",ga,150,0,ACSSF,6227,,,,,13,89,,,,23505,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890235051,,,1009831,0,703,601,591,10,56,0,0,0,36,10,85.49,84.07,1.42,7.97,0,0,0,5.12,1.42
1.3089E+11,Block Group 2,"Block Group 2, Census Tract 235.05, DeKalb County, Georgia",ga,150,0,ACSSF,6228,,,,,13,89,,,,23505,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890235052,,,1168946,0,867,597,460,137,187,0,0,0,10,73,68.86,53.06,15.8,21.57,0,0,0,1.15,8.42
1.3089E+11,Block Group 1,"Block Group 1, Census Tract 235.06, DeKalb County, Georgia",ga,150,0,ACSSF,6229,,,,,13,89,,,,23506,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890235061,,,1489342,0,749,489,424,65,126,0,0,61,0,73,65.29,56.61,8.68,16.82,0,0,8.14,0,9.75
1.3089E+11,Block Group 2,"Block Group 2, Census Tract 235.06, DeKalb County, Georgia",ga,150,0,ACSSF,6230,,,,,13,89,,,,23506,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890235062,,,1535072,0,967,896,851,45,66,0,0,5,0,0,92.66,88,4.65,6.83,0,0,0.52,0,0
1.3089E+11,Block Group 3,"Block Group 3, Census Tract 235.06, DeKalb County, Georgia",ga,150,0,ACSSF,6231,,,,,13,89,,,,23506,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890235063,,,2347708,3527,971,882,776,106,1,0,0,0,0,88,90.83,79.92,10.92,0.1,0,0,0,0,9.06
1.3089E+11,Block Group 1,"Block Group 1, Census Tract 235.07, DeKalb County, Georgia",ga,150,0,ACSSF,6232,,,,,13,89,,,,23507,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890235071,,,985112,0,677,565,510,55,31,0,0,53,0,28,83.46,75.33,8.12,4.58,0,0,7.83,0,4.14
1.3089E+11,Block Group 2,"Block Group 2, Census Tract 235.07, DeKalb County, Georgia",ga,150,0,ACSSF,6233,,,,,13,89,,,,23507,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890235072,,,710329,0,677,433,317,116,214,0,0,0,30,0,63.96,46.82,17.13,31.61,0,0,0,4.43,0
1.3089E+11,Block Group 3,"Block Group 3, Census Tract 235.07, DeKalb County, Georgia",ga,150,0,ACSSF,6234,,,,,13,89,,,,23507,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890235073,,,1876616,10949,546,476,415,61,27,0,0,23,0,20,87.18,76.01,11.17,4.95,0,0,4.21,0,3.66
1.3089E+11,Block Group 1,"Block Group 1, Census Tract 236.01, DeKalb County, Georgia",ga,150,0,ACSSF,6235,,,,,13,89,,,,23601,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890236011,,,636030,0,729,581,479,102,28,0,0,0,97,23,79.7,65.71,13.99,3.84,0,0,0,13.31,3.16
1.3089E+11,Block Group 2,"Block Group 2, Census Tract 236.01, DeKalb County, Georgia",ga,150,0,ACSSF,6236,,,,,13,89,,,,23601,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890236012,,,634920,0,496,352,340,12,130,0,0,0,7,7,70.97,68.55,2.42,26.21,0,0,0,1.41,1.41
1.3089E+11,Block Group 3,"Block Group 3, Census Tract 236.01, DeKalb County, Georgia",ga,150,0,ACSSF,6237,,,,,13,89,,,,23601,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890236013,,,495067,30216,335,195,175,20,116,0,0,0,0,24,58.21,52.24,5.97,34.63,0,0,0,0,7.16
1.3089E+11,Block Group 1,"Block Group 1, Census Tract 236.02, DeKalb County, Georgia",ga,150,0,ACSSF,6238,,,,,13,89,,,,23602,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890236021,,,1115991,3420,438,307,307,0,86,0,0,31,0,14,70.09,70.09,0,19.63,0,0,7.08,0,3.2
1.3089E+11,Block Group 2,"Block Group 2, Census Tract 236.02, DeKalb County, Georgia",ga,150,0,ACSSF,6239,,,,,13,89,,,,23602,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890236022,,,1622634,7775,507,438,398,40,21,3,0,39,0,6,86.39,78.5,7.89,4.14,0.59,0,7.69,0,1.18
1.3089E+11,Block Group 1,"Block Group 1, Census Tract 236.03, DeKalb County, Georgia",ga,150,0,ACSSF,6240,,,,,13,89,,,,23603,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890236031,,,1164711,0,721,503,493,10,113,0,0,61,0,44,69.76,68.38,1.39,15.67,0,0,8.46,0,6.1
1.3089E+11,Block Group 2,"Block Group 2, Census Tract 236.03, DeKalb County, Georgia",ga,150,0,ACSSF,6241,,,,,13,89,,,,23603,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890236032,,,1782559,0,1005,791,748,43,157,0,0,27,0,30,78.71,74.43,4.28,15.62,0,0,2.69,0,2.99
1.3089E+11,Block Group 1,"Block Group 1, Census Tract 237, DeKalb County, Georgia",ga,150,0,ACSSF,6242,,,,,13,89,,,,23700,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890237001,,,1115352,0,906,662,606,56,112,0,22,0,0,110,73.07,66.89,6.18,12.36,0,2.43,0,0,12.14
1.3089E+11,Block Group 2,"Block Group 2, Census Tract 237, DeKalb County, Georgia",ga,150,0,ACSSF,6243,,,,,13,89,,,,23700,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890237002,,,1560620,1516,691,507,455,52,13,43,0,0,16,112,73.37,65.85,7.53,1.88,6.22,0,0,2.32,16.21
1.3089E+11,Block Group 3,"Block Group 3, Census Tract 237, DeKalb County, Georgia",ga,150,0,ACSSF,6244,,,,,13,89,,,,23700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890237003,,,1016596,9683,563,430,413,17,133,0,0,0,0,0,76.38,73.36,3.02,23.62,0,0,0,0,0
1.3089E+11,Block Group 4,"Block Group 4, Census Tract 237, DeKalb County, Georgia",ga,150,0,ACSSF,6245,,,,,13,89,,,,23700,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890237004,,,1027711,0,640,451,384,67,136,0,0,0,11,42,70.47,60,10.47,21.25,0,0,0,1.72,6.56
1.3089E+11,Block Group 1,"Block Group 1, Census Tract 238.01, DeKalb County, Georgia",ga,150,0,ACSSF,6246,,,,,13,89,,,,23801,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890238011,,,566650,0,492,449,401,48,0,0,0,0,23,20,91.26,81.5,9.76,0,0,0,0,4.67,4.07
1.3089E+11,Block Group 2,"Block Group 2, Census Tract 238.01, DeKalb County, Georgia",ga,150,0,ACSSF,6247,,,,,13,89,,,,23801,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890238012,,,2459361,26795,1176,1009,920,89,52,16,0,16,0,83,85.8,78.23,7.57,4.42,1.36,0,1.36,0,7.06
1.3089E+11,Block Group 3,"Block Group 3, Census Tract 238.01, DeKalb County, Georgia",ga,150,0,ACSSF,6248,,,,,13,89,,,,23801,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890238013,,,1241315,0,838,694,646,48,32,0,38,0,0,74,82.82,77.09,5.73,3.82,0,4.53,0,0,8.83
1.3089E+11,Block Group 1,"Block Group 1, Census Tract 238.02, DeKalb County, Georgia",ga,150,0,ACSSF,6249,,,,,13,89,,,,23802,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890238021,,,913265,0,789,721,694,27,44,0,0,0,0,24,91.38,87.96,3.42,5.58,0,0,0,0,3.04
1.3089E+11,Block Group 2,"Block Group 2, Census Tract 238.02, DeKalb County, Georgia",ga,150,0,ACSSF,6250,,,,,13,89,,,,23802,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890238022,,,8661825,64294,823,805,797,8,0,0,0,0,0,18,97.81,96.84,0.97,0,0,0,0,0,2.19
1.3089E+11,Block Group 1,"Block Group 1, Census Tract 238.03, DeKalb County, Georgia",ga,150,0,ACSSF,6251,,,,,13,89,,,,23803,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890238031,,,1155317,2582,388,285,285,0,8,0,0,0,33,62,73.45,73.45,0,2.06,0,0,0,8.51,15.98
1.3089E+11,Block Group 2,"Block Group 2, Census Tract 238.03, DeKalb County, Georgia",ga,150,0,ACSSF,6252,,,,,13,89,,,,23803,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890238032,,,952196,0,793,571,507,64,80,0,0,30,112,0,72.01,63.93,8.07,10.09,0,0,3.78,14.12,0
1.3089E+11,Block Group 3,"Block Group 3, Census Tract 238.03, DeKalb County, Georgia",ga,150,0,ACSSF,6253,,,,,13,89,,,,23803,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890238033,,,1387060,801,1057,964,885,79,81,12,0,0,0,0,91.2,83.73,7.47,7.66,1.14,0,0,0,0
1.3089E+11,Block Group 4,"Block Group 4, Census Tract 238.03, DeKalb County, Georgia",ga,150,0,ACSSF,6254,,,,,13,89,,,,23803,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130890238034,,,1443991,2922,796,736,600,136,0,0,0,0,12,48,92.46,75.38,17.09,0,0,0,0,1.51,6.03
1.309E+11,Block Group 1,"Block Group 1, Census Tract 9800, DeKalb County, Georgia",ga,150,0,ACSSF,6255,,,,,13,89,,,,980000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130899800001,,,641845,96244,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1.30971E+11,Block Group 1,"Block Group 1, Census Tract 801.02, Douglas County, Georgia",ga,150,0,ACSSF,6351,,,,,13,97,,,,80102,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130970801021,,,4349005,7552,742,674,528,146,24,0,0,0,0,44,90.84,71.16,19.68,3.23,0,0,0,0,5.93
1.30971E+11,Block Group 2,"Block Group 2, Census Tract 801.02, Douglas County, Georgia",ga,150,0,ACSSF,6352,,,,,13,97,,,,80102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130970801022,,,25992029,195360,3836,3382,3201,181,48,0,0,0,101,305,88.16,83.45,4.72,1.25,0,0,0,2.63,7.95
1.30971E+11,Block Group 1,"Block Group 1, Census Tract 801.03, Douglas County, Georgia",ga,150,0,ACSSF,6353,,,,,13,97,,,,80103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130970801031,,,1521525,0,1228,1109,921,188,0,0,0,62,18,39,90.31,75,15.31,0,0,0,5.05,1.47,3.18
1.30971E+11,Block Group 2,"Block Group 2, Census Tract 801.03, Douglas County, Georgia",ga,150,0,ACSSF,6354,,,,,13,97,,,,80103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130970801032,,,3877626,0,1241,1224,1154,70,0,17,0,0,0,0,98.63,92.99,5.64,0,1.37,0,0,0,0
1.30971E+11,Block Group 3,"Block Group 3, Census Tract 801.03, Douglas County, Georgia",ga,150,0,ACSSF,6355,,,,,13,97,,,,80103,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130970801033,,,1416350,0,1142,1085,1020,65,0,0,0,42,0,15,95.01,89.32,5.69,0,0,0,3.68,0,1.31
1.30971E+11,Block Group 4,"Block Group 4, Census Tract 801.03, Douglas County, Georgia",ga,150,0,ACSSF,6356,,,,,13,97,,,,80103,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130970801034,,,3248904,12942,1029,850,655,195,46,0,0,32,64,37,82.6,63.65,18.95,4.47,0,0,3.11,6.22,3.6
1.30971E+11,Block Group 1,"Block Group 1, Census Tract 806.02, Douglas County, Georgia",ga,150,0,ACSSF,6398,,,,,13,97,,,,80602,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US130970806021,,,19073009,108188,1623,1398,1217,181,22,0,0,0,29,174,86.14,74.98,11.15,1.36,0,0,0,1.79,10.72
